date,outflow(m3/d),inflow(m3/d),spill(m3/d),wse(m),avg_temp(C)
1999-05-08,673076290.8672,674275110.9120001,235800563.0976,22.323552,10.86
1999-05-09,658494724.6079999,641491052.544,237611026.0224,22.512528,10.66
1999-05-10,741849416.2944,785594115.0719999,236681328.8448,22.573488,10.61
1999-05-11,702484080.5376,676966339.584,229121422.848,22.405848,10.79
1999-05-12,623068368.9984,615557394.4319999,230418105.7536,22.390608,10.9
1999-05-13,617392323.0719999,606260422.656,230589365.76,22.305264000000005,10.85
1999-05-14,671657279.3855999,688954540.0320001,231665857.2288,22.347936,10.88
1999-05-15,633246106.5215999,647362824.192,232522157.2608,22.640544,11.0
1999-05-16,666568410.624,653723910.1439999,226992905.6256,22.518624,11.23
1999-05-17,662507101.9008,649320081.408,229977722.88,22.244304000000003,11.34
1999-05-18,691131988.6848,685284682.7520001,230540434.3296,22.350984,11.49
1999-05-19,657026781.696,682838111.2320001,231298871.50080004,22.354032000000004,11.68
1999-05-20,705297637.7856,713420255.232,234968728.7808,22.597872,12.05
1999-05-21,699743920.4352,703878626.304,230393640.0384,22.640544,12.28
1999-05-22,666005699.1744001,676966339.584,227433288.4992,22.750272,12.62
1999-05-23,692012754.432,681859482.624,228069397.0944,22.72284,12.97
1999-05-24,657883081.7279999,627300937.728,226748248.4736,22.421088,13.48
1999-05-25,721640735.5392,726876398.5920001,225500496.9984,22.375368,13.77
1999-05-26,819430199.1936,840886631.424,274407461.6832,22.7838,13.71
1999-05-27,910393728.3072,908656662.528,351107478.83519995,22.567392,13.87
1999-05-28,941734309.4784,920644862.976,383549017.1904,22.26564,14.17
1999-05-29,910075674.0096,915751719.936,351694656.0,22.320504000000003,14.45
1999-05-30,885928013.1072,917953634.304,323608014.9504,22.500336,14.72
1999-05-31,863713143.7055999,844801145.8560001,303252539.904,22.427184,14.89
1999-06-01,866208646.6559999,872447404.032,320060486.2464,22.747224,14.85
1999-06-02,893023070.5151999,884680261.6320001,337871526.912,22.591776000000003,14.67
1999-06-03,927739920.384,907188719.616,382276800.0,22.497288,14.51
1999-06-04,938504835.072,982543122.432,380564199.936,22.28088,14.46
1999-06-05,907751431.0656,878563832.832,356734593.3312,22.35708,14.3
1999-06-06,936694372.1472,938015520.768,378582477.0048,22.424136,13.99
1999-06-07,862514323.6608,881744375.808,320354074.8288,22.67712,13.69
1999-06-08,892093373.3376,853364146.176,345211241.47199994,22.396704000000003,13.52
1999-06-09,858501946.368,917464320.0,314384440.32,22.579584,13.55
