date,avg discharge (cfs),outflow(m3/d)
1993-07-03 00:00:00+00:00,254.0,621429.16608
1993-07-04 00:00:00+00:00,269.0,658127.73888
1993-07-05 00:00:00+00:00,282.0,689933.16864
1993-07-06 00:00:00+00:00,271.0,663020.88192
1993-07-07 00:00:00+00:00,259.0,633662.02368
1993-07-08 00:00:00+00:00,249.0,609196.30848
1993-07-09 00:00:00+00:00,248.0,606749.73696
1993-07-10 00:00:00+00:00,255.0,623875.7376
1993-07-11 00:00:00+00:00,267.0,653234.59584
1993-07-12 00:00:00+00:00,264.0,645894.88128
1993-07-13 00:00:00+00:00,257.0,628768.88064
1993-07-14 00:00:00+00:00,280.0,685040.0255999999
1993-07-15 00:00:00+00:00,283.0,692379.74016
1993-07-16 00:00:00+00:00,305.0,746204.3136
1993-07-17 00:00:00+00:00,321.0,785349.45792
1993-07-18 00:00:00+00:00,312.0,763330.3142400001
1993-07-19 00:00:00+00:00,325.0,795135.744
1993-07-20 00:00:00+00:00,331.0,809815.1731199999
1993-07-21 00:00:00+00:00,343.0,839174.0313599999
1993-07-22 00:00:00+00:00,315.0,770670.0288
1993-07-23 00:00:00+00:00,292.0,714398.8838399999
1993-07-24 00:00:00+00:00,308.0,753544.02816
1993-07-25 00:00:00+00:00,327.0,800028.8870400001
1993-07-26 00:00:00+00:00,324.0,792689.1724800001
1993-07-27 00:00:00+00:00,298.0,729078.31296
1993-07-28 00:00:00+00:00,308.0,753544.02816
1993-07-29 00:00:00+00:00,298.0,729078.31296
1993-07-30 00:00:00+00:00,308.0,753544.02816
1993-07-31 00:00:00+00:00,273.0,667914.0249600001
1993-08-01 00:00:00+00:00,282.0,689933.16864
1993-08-02 00:00:00+00:00,294.0,719292.02688
1993-08-03 00:00:00+00:00,279.0,682593.4540799999
1993-08-04 00:00:00+00:00,257.0,628768.88064
1993-08-05 00:00:00+00:00,274.0,670360.59648
1993-08-06 00:00:00+00:00,251.0,614089.45152
1993-08-07 00:00:00+00:00,258.0,631215.45216
1993-08-08 00:00:00+00:00,275.0,672807.168
1993-08-09 00:00:00+00:00,283.0,692379.74016
1993-08-10 00:00:00+00:00,263.0,643448.30976
1993-08-11 00:00:00+00:00,267.0,653234.59584
1993-08-12 00:00:00+00:00,246.0,601856.59392
1993-08-13 00:00:00+00:00,245.0,599410.0224
1993-08-14 00:00:00+00:00,268.0,655681.1673600001
1993-08-15 00:00:00+00:00,288.0,704612.59776
1993-08-16 00:00:00+00:00,300.0,733971.456
1993-08-17 00:00:00+00:00,311.0,760883.74272
1993-08-18 00:00:00+00:00,318.0,778009.74336
1993-08-19 00:00:00+00:00,288.0,704612.59776
1993-08-20 00:00:00+00:00,266.0,650788.02432
1993-08-21 00:00:00+00:00,285.0,697272.8831999999
1993-08-22 00:00:00+00:00,276.0,675253.73952
1993-08-23 00:00:00+00:00,264.0,645894.88128
1993-08-24 00:00:00+00:00,264.0,645894.88128
1993-08-25 00:00:00+00:00,288.0,704612.59776
1993-08-26 00:00:00+00:00,283.0,692379.74016
1993-08-27 00:00:00+00:00,276.0,675253.73952
1993-08-28 00:00:00+00:00,263.0,643448.30976
1993-08-29 00:00:00+00:00,290.0,709505.7407999999
1993-08-30 00:00:00+00:00,287.0,702166.0262399999
1993-08-31 00:00:00+00:00,272.0,665467.45344
1993-09-01 00:00:00+00:00,248.0,606749.73696
1993-09-02 00:00:00+00:00,252.0,616536.02304
1993-09-03 00:00:00+00:00,260.0,636108.5952
1993-09-04 00:00:00+00:00,262.0,641001.73824
1993-09-05 00:00:00+00:00,260.0,636108.5952
1993-09-06 00:00:00+00:00,252.0,616536.02304
1993-09-07 00:00:00+00:00,245.0,599410.0224
1993-09-08 00:00:00+00:00,249.0,609196.30848
1993-09-09 00:00:00+00:00,251.0,614089.45152
1993-09-10 00:00:00+00:00,267.0,653234.59584
1993-09-11 00:00:00+00:00,286.0,699719.45472
1993-09-12 00:00:00+00:00,288.0,704612.59776
1993-09-13 00:00:00+00:00,298.0,729078.31296
1993-09-14 00:00:00+00:00,279.0,682593.4540799999
1993-09-15 00:00:00+00:00,286.0,699719.45472
1993-09-16 00:00:00+00:00,293.0,716845.45536
1993-09-17 00:00:00+00:00,269.0,658127.73888
1993-09-18 00:00:00+00:00,261.0,638555.16672
1993-09-19 00:00:00+00:00,260.0,636108.5952
1993-09-20 00:00:00+00:00,251.0,614089.45152
1993-09-21 00:00:00+00:00,246.0,601856.59392
1993-09-22 00:00:00+00:00,260.0,636108.5952
1993-09-23 00:00:00+00:00,243.0,594516.87936
1993-09-24 00:00:00+00:00,250.0,611642.88
1993-09-25 00:00:00+00:00,267.0,653234.59584
1993-09-26 00:00:00+00:00,235.0,574944.3071999999
1993-09-27 00:00:00+00:00,221.0,540692.30592
1993-09-28 00:00:00+00:00,229.0,560264.8780799999
1993-09-29 00:00:00+00:00,258.0,631215.45216
1993-09-30 00:00:00+00:00,254.0,621429.16608
1993-10-01 00:00:00+00:00,248.0,606749.73696
1993-10-02 00:00:00+00:00,262.0,641001.73824
1993-10-03 00:00:00+00:00,258.0,631215.45216
1993-10-04 00:00:00+00:00,263.0,643448.30976
1993-10-05 00:00:00+00:00,236.0,577390.87872
1993-10-06 00:00:00+00:00,234.0,572497.7356799999
1993-10-07 00:00:00+00:00,232.0,567604.59264
1993-10-08 00:00:00+00:00,229.0,560264.8780799999
1993-10-09 00:00:00+00:00,245.0,599410.0224
1993-10-10 00:00:00+00:00,248.0,606749.73696
1993-10-11 00:00:00+00:00,269.0,658127.73888
1993-10-12 00:00:00+00:00,260.0,636108.5952
1993-10-13 00:00:00+00:00,263.0,643448.30976
1993-10-14 00:00:00+00:00,258.0,631215.45216
1993-10-15 00:00:00+00:00,258.0,631215.45216
1993-10-16 00:00:00+00:00,274.0,670360.59648
1993-10-17 00:00:00+00:00,268.0,655681.1673600001
1993-10-18 00:00:00+00:00,269.0,658127.73888
1993-10-19 00:00:00+00:00,268.0,655681.1673600001
1993-10-20 00:00:00+00:00,251.0,614089.45152
1993-10-21 00:00:00+00:00,247.0,604303.16544
1993-10-22 00:00:00+00:00,273.0,667914.0249600001
1993-10-23 00:00:00+00:00,283.0,692379.74016
1993-10-24 00:00:00+00:00,285.0,697272.8831999999
1993-10-25 00:00:00+00:00,245.0,599410.0224
1993-10-26 00:00:00+00:00,235.0,574944.3071999999
1993-10-27 00:00:00+00:00,182.0,445276.01664
1993-10-28 00:00:00+00:00,159.0,389004.87168
1993-10-29 00:00:00+00:00,155.0,379218.5856
1993-10-30 00:00:00+00:00,153.0,374325.44256
1993-10-31 00:00:00+00:00,152.0,371878.87104
1993-11-01 00:00:00+00:00,149.0,364539.15648
1993-11-02 00:00:00+00:00,147.0,359646.01344
1993-11-03 00:00:00+00:00,142.0,347413.15584
1993-11-04 00:00:00+00:00,174.0,425703.44448
1993-11-05 00:00:00+00:00,145.0,354752.8704
1993-11-06 00:00:00+00:00,138.0,337626.86976
1993-11-07 00:00:00+00:00,131.0,320500.86912
1993-11-08 00:00:00+00:00,129.0,315607.72608
1993-11-09 00:00:00+00:00,128.0,313161.15456
1993-11-10 00:00:00+00:00,127.0,310714.58304
1993-11-11 00:00:00+00:00,126.0,308268.01152
1993-11-12 00:00:00+00:00,125.0,305821.44
1993-11-13 00:00:00+00:00,124.0,303374.86848
1993-11-14 00:00:00+00:00,123.0,300928.29696
1993-11-15 00:00:00+00:00,121.0,296035.15392
1993-11-16 00:00:00+00:00,128.0,313161.15456
1993-11-17 00:00:00+00:00,144.0,352306.29888
1993-11-18 00:00:00+00:00,142.0,347413.15584
1993-11-19 00:00:00+00:00,142.0,347413.15584
1993-11-20 00:00:00+00:00,141.0,344966.58432
1993-11-21 00:00:00+00:00,139.0,340073.44128
1993-11-22 00:00:00+00:00,139.0,340073.44128
1993-11-23 00:00:00+00:00,137.0,335180.29824
1993-11-24 00:00:00+00:00,134.0,327840.58368000004
1993-11-25 00:00:00+00:00,132.0,322947.44064
1993-11-26 00:00:00+00:00,130.0,318054.2976
1993-11-27 00:00:00+00:00,129.0,315607.72608
1993-11-28 00:00:00+00:00,127.0,310714.58304
1993-11-29 00:00:00+00:00,131.0,320500.86912
1993-11-30 00:00:00+00:00,146.0,357199.44191999995
1993-12-01 00:00:00+00:00,157.0,384111.72864
1993-12-02 00:00:00+00:00,159.0,389004.87168
1993-12-03 00:00:00+00:00,158.0,386558.30016
1993-12-04 00:00:00+00:00,154.0,376772.01408
1993-12-05 00:00:00+00:00,150.0,366985.728
1993-12-06 00:00:00+00:00,151.0,369432.29952
1993-12-07 00:00:00+00:00,150.0,366985.728
1993-12-08 00:00:00+00:00,150.0,366985.728
1993-12-09 00:00:00+00:00,148.0,362092.58496
1993-12-10 00:00:00+00:00,147.0,359646.01344
1993-12-11 00:00:00+00:00,139.0,340073.44128
1993-12-12 00:00:00+00:00,137.0,335180.29824
1993-12-13 00:00:00+00:00,139.0,340073.44128
1993-12-14 00:00:00+00:00,138.0,337626.86976
1993-12-15 00:00:00+00:00,134.0,327840.58368000004
1993-12-16 00:00:00+00:00,132.0,322947.44064
1993-12-17 00:00:00+00:00,130.0,318054.2976
1993-12-18 00:00:00+00:00,129.0,315607.72608
1993-12-19 00:00:00+00:00,128.0,313161.15456
1993-12-20 00:00:00+00:00,126.0,308268.01152
1993-12-21 00:00:00+00:00,125.0,305821.44
1993-12-22 00:00:00+00:00,124.0,303374.86848
1993-12-23 00:00:00+00:00,122.0,298481.72543999995
1993-12-24 00:00:00+00:00,121.0,296035.15392
1993-12-25 00:00:00+00:00,120.0,293588.5824
1993-12-26 00:00:00+00:00,120.0,293588.5824
1993-12-27 00:00:00+00:00,119.0,291142.01088
1993-12-28 00:00:00+00:00,118.0,288695.43936
1993-12-29 00:00:00+00:00,117.0,286248.86784
1993-12-30 00:00:00+00:00,116.0,283802.29632
1993-12-31 00:00:00+00:00,117.0,286248.86784
1994-01-01 00:00:00+00:00,119.0,291142.01088
1994-01-02 00:00:00+00:00,119.0,291142.01088
1994-01-03 00:00:00+00:00,118.0,288695.43936
1994-01-04 00:00:00+00:00,119.0,291142.01088
1994-01-05 00:00:00+00:00,117.0,286248.86784
1994-01-06 00:00:00+00:00,117.0,286248.86784
1994-01-07 00:00:00+00:00,118.0,288695.43936
1994-01-08 00:00:00+00:00,117.0,286248.86784
1994-01-09 00:00:00+00:00,117.0,286248.86784
1994-01-10 00:00:00+00:00,115.0,281355.7248
1994-01-11 00:00:00+00:00,111.0,271569.43872000003
1994-01-12 00:00:00+00:00,98.0,239764.00896
1994-01-13 00:00:00+00:00,80.0,195725.7216
1994-01-14 00:00:00+00:00,77.0,188386.00704
1994-01-15 00:00:00+00:00,76.0,185939.43552
1994-01-16 00:00:00+00:00,73.0,178599.72095999998
1994-01-17 00:00:00+00:00,72.0,176153.14944
1994-01-18 00:00:00+00:00,73.0,178599.72095999998
1994-01-19 00:00:00+00:00,72.0,176153.14944
1994-01-20 00:00:00+00:00,71.0,173706.57792
1994-01-21 00:00:00+00:00,69.0,168813.43488
1994-01-22 00:00:00+00:00,69.0,168813.43488
1994-01-23 00:00:00+00:00,70.0,171260.00639999998
1994-01-24 00:00:00+00:00,69.0,168813.43488
1994-01-25 00:00:00+00:00,67.0,163920.29184000002
1994-01-26 00:00:00+00:00,67.0,163920.29184000002
1994-01-27 00:00:00+00:00,67.0,163920.29184000002
1994-01-28 00:00:00+00:00,65.0,159027.1488
1994-01-29 00:00:00+00:00,65.0,159027.1488
1994-01-30 00:00:00+00:00,67.0,163920.29184000002
1994-01-31 00:00:00+00:00,66.0,161473.72032
1994-02-01 00:00:00+00:00,66.0,161473.72032
1994-02-02 00:00:00+00:00,67.0,163920.29184000002
1994-02-03 00:00:00+00:00,66.0,161473.72032
1994-02-04 00:00:00+00:00,65.0,159027.1488
1994-02-05 00:00:00+00:00,66.0,161473.72032
1994-02-06 00:00:00+00:00,66.0,161473.72032
1994-02-07 00:00:00+00:00,65.0,159027.1488
1994-02-08 00:00:00+00:00,66.0,161473.72032
1994-02-09 00:00:00+00:00,68.0,166366.86336
1994-02-10 00:00:00+00:00,67.0,163920.29184000002
1994-02-11 00:00:00+00:00,66.0,161473.72032
1994-02-12 00:00:00+00:00,65.0,159027.1488
1994-02-13 00:00:00+00:00,65.0,159027.1488
1994-02-14 00:00:00+00:00,64.0,156580.57728
1994-02-15 00:00:00+00:00,63.0,154134.00576
1994-02-16 00:00:00+00:00,62.0,151687.43424
1994-02-17 00:00:00+00:00,61.0,149240.86271999998
1994-02-18 00:00:00+00:00,58.0,141901.14816
1994-02-19 00:00:00+00:00,59.0,144347.71968
1994-02-20 00:00:00+00:00,58.0,141901.14816
1994-02-21 00:00:00+00:00,58.0,141901.14816
1994-02-22 00:00:00+00:00,58.0,141901.14816
1994-02-23 00:00:00+00:00,57.0,139454.57663999998
1994-02-24 00:00:00+00:00,58.0,141901.14816
1994-02-25 00:00:00+00:00,58.0,141901.14816
1994-02-26 00:00:00+00:00,58.0,141901.14816
1994-02-27 00:00:00+00:00,58.0,141901.14816
1994-02-28 00:00:00+00:00,57.0,139454.57663999998
1994-03-01 00:00:00+00:00,56.0,137008.00512
1994-03-02 00:00:00+00:00,55.0,134561.4336
1994-03-03 00:00:00+00:00,57.0,139454.57663999998
1994-03-04 00:00:00+00:00,50.0,122328.576
1994-03-05 00:00:00+00:00,49.0,119882.00448
1994-03-06 00:00:00+00:00,51.0,124775.14752
1994-03-07 00:00:00+00:00,50.0,122328.576
1994-03-08 00:00:00+00:00,48.0,117435.43296
1994-03-09 00:00:00+00:00,44.0,107649.14688
1994-03-10 00:00:00+00:00,49.0,119882.00448
1994-03-11 00:00:00+00:00,47.0,114988.86144
1994-03-12 00:00:00+00:00,41.0,100309.43232
1994-03-13 00:00:00+00:00,40.0,97862.8608
1994-03-14 00:00:00+00:00,39.0,95416.28928
1994-03-15 00:00:00+00:00,36.0,88076.57472
1994-03-16 00:00:00+00:00,34.0,83183.43168
1994-03-17 00:00:00+00:00,34.0,83183.43168
1994-03-18 00:00:00+00:00,33.0,80736.86016
1994-03-19 00:00:00+00:00,37.0,90523.14624
1994-03-20 00:00:00+00:00,56.0,137008.00512
1994-03-21 00:00:00+00:00,52.0,127221.71904
1994-03-22 00:00:00+00:00,80.0,195725.7216
1994-03-23 00:00:00+00:00,64.0,156580.57728
1994-03-24 00:00:00+00:00,86.0,210405.15072
1994-03-25 00:00:00+00:00,75.0,183492.864
1994-03-26 00:00:00+00:00,94.0,229977.72288
1994-03-27 00:00:00+00:00,157.0,384111.72864
1994-03-28 00:00:00+00:00,127.0,310714.58304
1994-03-29 00:00:00+00:00,100.0,244657.152
1994-03-30 00:00:00+00:00,117.0,286248.86784
1994-03-31 00:00:00+00:00,131.0,320500.86912
1994-04-01 00:00:00+00:00,140.0,342520.0128
1994-04-02 00:00:00+00:00,139.0,340073.44128
1994-04-03 00:00:00+00:00,141.0,344966.58432
1994-04-04 00:00:00+00:00,129.0,315607.72608
1994-04-05 00:00:00+00:00,124.0,303374.86848
1994-04-06 00:00:00+00:00,109.0,266676.29568
1994-04-07 00:00:00+00:00,134.0,327840.58368000004
1994-04-08 00:00:00+00:00,150.0,366985.728
1994-04-09 00:00:00+00:00,154.0,376772.01408
1994-04-10 00:00:00+00:00,177.0,433043.15904
1994-04-11 00:00:00+00:00,155.0,379218.5856
1994-04-12 00:00:00+00:00,142.0,347413.15584
1994-04-13 00:00:00+00:00,134.0,327840.58368000004
1994-04-14 00:00:00+00:00,159.0,389004.87168
1994-04-15 00:00:00+00:00,165.0,403684.3008
1994-04-16 00:00:00+00:00,163.0,398791.15776
1994-04-17 00:00:00+00:00,178.0,435489.73056
1994-04-18 00:00:00+00:00,171.0,418363.72992
1994-04-19 00:00:00+00:00,154.0,376772.01408
1994-04-20 00:00:00+00:00,179.0,437936.30208
1994-04-21 00:00:00+00:00,162.0,396344.58624
1994-04-22 00:00:00+00:00,164.0,401237.72928
1994-04-23 00:00:00+00:00,172.0,420810.30144
1994-04-24 00:00:00+00:00,174.0,425703.44448
1994-04-25 00:00:00+00:00,177.0,433043.15904
1994-04-26 00:00:00+00:00,174.0,425703.44448
1994-04-27 00:00:00+00:00,163.0,398791.15776
1994-04-28 00:00:00+00:00,154.0,376772.01408
1994-04-29 00:00:00+00:00,144.0,352306.29888
1994-04-30 00:00:00+00:00,140.0,342520.0128
1994-05-01 00:00:00+00:00,168.0,411024.01536
1994-05-02 00:00:00+00:00,176.0,430596.58752
1994-05-03 00:00:00+00:00,168.0,411024.01536
1994-05-04 00:00:00+00:00,173.0,423256.87296
1994-05-05 00:00:00+00:00,164.0,401237.72928
1994-05-06 00:00:00+00:00,174.0,425703.44448
1994-05-07 00:00:00+00:00,183.0,447722.58816
1994-05-08 00:00:00+00:00,166.0,406130.87232
1994-05-09 00:00:00+00:00,159.0,389004.87168
1994-05-10 00:00:00+00:00,164.0,401237.72928
1994-05-11 00:00:00+00:00,161.0,393898.01472
1994-05-12 00:00:00+00:00,164.0,401237.72928
1994-05-13 00:00:00+00:00,167.0,408577.44384
1994-05-14 00:00:00+00:00,178.0,435489.73056
1994-05-15 00:00:00+00:00,223.0,545585.44896
1994-05-16 00:00:00+00:00,259.0,633662.02368
1994-05-17 00:00:00+00:00,243.0,594516.87936
1994-05-18 00:00:00+00:00,246.0,601856.59392
1994-05-19 00:00:00+00:00,238.0,582284.02176
1994-05-20 00:00:00+00:00,206.0,503993.73312
1994-05-21 00:00:00+00:00,241.0,589623.73632
1994-05-22 00:00:00+00:00,258.0,631215.45216
1994-05-23 00:00:00+00:00,259.0,633662.02368
1994-05-24 00:00:00+00:00,262.0,641001.73824
1994-05-25 00:00:00+00:00,270.0,660574.3104
1994-05-26 00:00:00+00:00,247.0,604303.16544
1994-05-27 00:00:00+00:00,252.0,616536.02304
1994-05-28 00:00:00+00:00,270.0,660574.3104
1994-05-29 00:00:00+00:00,245.0,599410.0224
1994-05-30 00:00:00+00:00,255.0,623875.7376
1994-05-31 00:00:00+00:00,257.0,628768.88064
1994-06-01 00:00:00+00:00,229.0,560264.8780799999
1994-06-02 00:00:00+00:00,214.0,523566.30528
1994-06-03 00:00:00+00:00,226.0,552925.1635200001
1994-06-04 00:00:00+00:00,239.0,584730.5932799999
1994-06-05 00:00:00+00:00,256.0,626322.30912
1994-06-06 00:00:00+00:00,251.0,614089.45152
1994-06-07 00:00:00+00:00,247.0,604303.16544
1994-06-08 00:00:00+00:00,247.0,604303.16544
1994-06-09 00:00:00+00:00,256.0,626322.30912
1994-06-10 00:00:00+00:00,245.0,599410.0224
1994-06-11 00:00:00+00:00,230.0,562711.4495999999
1994-06-12 00:00:00+00:00,233.0,570051.16416
1994-06-13 00:00:00+00:00,235.0,574944.3071999999
1994-06-14 00:00:00+00:00,235.0,574944.3071999999
1994-06-15 00:00:00+00:00,235.0,574944.3071999999
1994-06-16 00:00:00+00:00,224.0,548032.02048
1994-06-17 00:00:00+00:00,219.0,535799.16288
1994-06-18 00:00:00+00:00,228.0,557818.3065599999
1994-06-19 00:00:00+00:00,229.0,560264.8780799999
1994-06-20 00:00:00+00:00,233.0,570051.16416
1994-06-21 00:00:00+00:00,210.0,513780.0192
1994-06-22 00:00:00+00:00,201.0,491760.87552
1994-06-23 00:00:00+00:00,176.0,430596.58752
1994-06-24 00:00:00+00:00,202.0,494207.44704
1994-06-25 00:00:00+00:00,211.0,516226.59072
1994-06-26 00:00:00+00:00,225.0,550478.592
1994-06-27 00:00:00+00:00,244.0,596963.4508799999
1994-06-28 00:00:00+00:00,228.0,557818.3065599999
1994-06-29 00:00:00+00:00,200.0,489314.304
1994-06-30 00:00:00+00:00,191.0,467295.16032
1994-07-01 00:00:00+00:00,195.0,477081.4464
1994-07-02 00:00:00+00:00,188.0,459955.44576
1994-07-03 00:00:00+00:00,206.0,503993.73312
1994-07-04 00:00:00+00:00,215.0,526012.8768
1994-07-05 00:00:00+00:00,228.0,557818.3065599999
1994-07-06 00:00:00+00:00,234.0,572497.7356799999
1994-07-07 00:00:00+00:00,225.0,550478.592
1994-07-08 00:00:00+00:00,204.0,499100.59008
1994-07-09 00:00:00+00:00,186.0,455062.30272
1994-07-10 00:00:00+00:00,224.0,548032.02048
1994-07-11 00:00:00+00:00,224.0,548032.02048
1994-07-12 00:00:00+00:00,191.0,467295.16032
1994-07-13 00:00:00+00:00,220.0,538245.7344
1994-07-14 00:00:00+00:00,226.0,552925.1635200001
1994-07-15 00:00:00+00:00,207.0,506440.30463999993
1994-07-16 00:00:00+00:00,221.0,540692.30592
1994-07-17 00:00:00+00:00,243.0,594516.87936
1994-07-18 00:00:00+00:00,237.0,579837.45024
1994-07-19 00:00:00+00:00,226.0,552925.1635200001
1994-07-20 00:00:00+00:00,234.0,572497.7356799999
1994-07-21 00:00:00+00:00,243.0,594516.87936
1994-07-22 00:00:00+00:00,252.0,616536.02304
1994-07-23 00:00:00+00:00,258.0,631215.45216
1994-07-24 00:00:00+00:00,264.0,645894.88128
1994-07-25 00:00:00+00:00,273.0,667914.0249600001
1994-07-26 00:00:00+00:00,264.0,645894.88128
1994-07-27 00:00:00+00:00,270.0,660574.3104
1994-07-28 00:00:00+00:00,281.0,687486.5971199999
1994-07-29 00:00:00+00:00,276.0,675253.73952
1994-07-30 00:00:00+00:00,293.0,716845.45536
1994-07-31 00:00:00+00:00,296.0,724185.16992
1994-08-01 00:00:00+00:00,302.0,738864.5990399999
1994-08-02 00:00:00+00:00,299.0,731524.88448
1994-08-03 00:00:00+00:00,284.0,694826.31168
1994-08-04 00:00:00+00:00,259.0,633662.02368
1994-08-05 00:00:00+00:00,274.0,670360.59648
1994-08-06 00:00:00+00:00,291.0,711952.31232
1994-08-07 00:00:00+00:00,306.0,748650.88512
1994-08-08 00:00:00+00:00,332.0,812261.74464
1994-08-09 00:00:00+00:00,297.0,726631.7414399999
1994-08-10 00:00:00+00:00,280.0,685040.0255999999
1994-08-11 00:00:00+00:00,277.0,677700.3110400001
1994-08-12 00:00:00+00:00,254.0,621429.16608
1994-08-13 00:00:00+00:00,230.0,562711.4495999999
1994-08-14 00:00:00+00:00,245.0,599410.0224
1994-08-15 00:00:00+00:00,270.0,660574.3104
1994-08-16 00:00:00+00:00,263.0,643448.30976
1994-08-17 00:00:00+00:00,264.0,645894.88128
1994-08-18 00:00:00+00:00,253.0,618982.59456
1994-08-19 00:00:00+00:00,244.0,596963.4508799999
1994-08-20 00:00:00+00:00,254.0,621429.16608
1994-08-21 00:00:00+00:00,264.0,645894.88128
1994-08-22 00:00:00+00:00,265.0,648341.4528
1994-08-23 00:00:00+00:00,236.0,577390.87872
1994-08-24 00:00:00+00:00,241.0,589623.73632
1994-08-25 00:00:00+00:00,242.0,592070.30784
1994-08-26 00:00:00+00:00,234.0,572497.7356799999
1994-08-27 00:00:00+00:00,250.0,611642.88
1994-08-28 00:00:00+00:00,263.0,643448.30976
1994-08-29 00:00:00+00:00,256.0,626322.30912
1994-08-30 00:00:00+00:00,242.0,592070.30784
1994-08-31 00:00:00+00:00,232.0,567604.59264
1994-09-01 00:00:00+00:00,226.0,552925.1635200001
1994-09-02 00:00:00+00:00,212.0,518673.16224
1994-09-03 00:00:00+00:00,205.0,501547.1616
1994-09-04 00:00:00+00:00,231.0,565158.02112
1994-09-05 00:00:00+00:00,230.0,562711.4495999999
1994-09-06 00:00:00+00:00,228.0,557818.3065599999
1994-09-07 00:00:00+00:00,229.0,560264.8780799999
1994-09-08 00:00:00+00:00,220.0,538245.7344
1994-09-09 00:00:00+00:00,225.0,550478.592
1994-09-10 00:00:00+00:00,242.0,592070.30784
1994-09-11 00:00:00+00:00,256.0,626322.30912
1994-09-12 00:00:00+00:00,237.0,579837.45024
1994-09-13 00:00:00+00:00,227.0,555371.73504
1994-09-14 00:00:00+00:00,252.0,616536.02304
1994-09-15 00:00:00+00:00,254.0,621429.16608
1994-09-16 00:00:00+00:00,250.0,611642.88
1994-09-17 00:00:00+00:00,228.0,557818.3065599999
1994-09-18 00:00:00+00:00,237.0,579837.45024
1994-09-19 00:00:00+00:00,240.0,587177.1648
1994-09-20 00:00:00+00:00,245.0,599410.0224
1994-09-21 00:00:00+00:00,234.0,572497.7356799999
1994-09-22 00:00:00+00:00,249.0,609196.30848
1994-09-23 00:00:00+00:00,244.0,596963.4508799999
1994-09-24 00:00:00+00:00,251.0,614089.45152
1994-09-25 00:00:00+00:00,255.0,623875.7376
1994-09-26 00:00:00+00:00,254.0,621429.16608
1994-09-27 00:00:00+00:00,230.0,562711.4495999999
1994-09-28 00:00:00+00:00,253.0,618982.59456
1994-09-29 00:00:00+00:00,247.0,604303.16544
1994-09-30 00:00:00+00:00,238.0,582284.02176
1994-10-01 00:00:00+00:00,231.0,565158.02112
1994-10-02 00:00:00+00:00,231.0,565158.02112
1994-10-03 00:00:00+00:00,251.0,614089.45152
1994-10-04 00:00:00+00:00,277.0,677700.3110400001
1994-10-05 00:00:00+00:00,255.0,623875.7376
1994-10-06 00:00:00+00:00,253.0,618982.59456
1994-10-07 00:00:00+00:00,253.0,618982.59456
1994-10-08 00:00:00+00:00,264.0,645894.88128
1994-10-09 00:00:00+00:00,269.0,658127.73888
1994-10-10 00:00:00+00:00,275.0,672807.168
1994-10-11 00:00:00+00:00,255.0,623875.7376
1994-10-12 00:00:00+00:00,243.0,594516.87936
1994-10-13 00:00:00+00:00,257.0,628768.88064
1994-10-14 00:00:00+00:00,274.0,670360.59648
1994-10-15 00:00:00+00:00,268.0,655681.1673600001
1994-10-16 00:00:00+00:00,276.0,675253.73952
1994-10-17 00:00:00+00:00,290.0,709505.7407999999
1994-10-18 00:00:00+00:00,301.0,736418.02752
1994-10-19 00:00:00+00:00,284.0,694826.31168
1994-10-20 00:00:00+00:00,266.0,650788.02432
1994-10-21 00:00:00+00:00,269.0,658127.73888
1994-10-22 00:00:00+00:00,290.0,709505.7407999999
1994-10-23 00:00:00+00:00,308.0,753544.02816
1994-10-24 00:00:00+00:00,268.0,655681.1673600001
1994-10-25 00:00:00+00:00,204.0,499100.59008
1994-10-26 00:00:00+00:00,212.0,518673.16224
1994-10-27 00:00:00+00:00,246.0,601856.59392
1994-10-28 00:00:00+00:00,257.0,628768.88064
1994-10-29 00:00:00+00:00,250.0,611642.88
1994-10-30 00:00:00+00:00,252.0,616536.02304
1994-10-31 00:00:00+00:00,264.0,645894.88128
1994-11-01 00:00:00+00:00,265.0,648341.4528
1994-11-02 00:00:00+00:00,285.0,697272.8831999999
1994-11-03 00:00:00+00:00,243.0,594516.87936
1994-11-04 00:00:00+00:00,224.0,548032.02048
1994-11-05 00:00:00+00:00,216.0,528459.44832
1994-11-06 00:00:00+00:00,212.0,518673.16224
1994-11-07 00:00:00+00:00,214.0,523566.30528
1994-11-08 00:00:00+00:00,232.0,567604.59264
1994-11-09 00:00:00+00:00,242.0,592070.30784
1994-11-10 00:00:00+00:00,236.0,577390.87872
1994-11-11 00:00:00+00:00,240.0,587177.1648
1994-11-12 00:00:00+00:00,241.0,589623.73632
1994-11-13 00:00:00+00:00,238.0,582284.02176
1994-11-14 00:00:00+00:00,235.0,574944.3071999999
1994-11-15 00:00:00+00:00,229.0,560264.8780799999
1994-11-16 00:00:00+00:00,229.0,560264.8780799999
